timestamp	pids	cpu_pct	rss_gb	system_mem_mb
2026-09-24T13:25:35+00:00	873819,873822,876247,952981,953013,953045,953077	2986.4	9.325	6445
2026-09-24T13:26:05+00:00	873819,873822,876247,953930,953962,953994,954026	2988.1	7.906	4975
2026-09-24T13:26:35+00:00	873819,873822,876247,953930,953962,953994,954026	2986.9	9.118	6468
2026-09-24T13:27:05+00:00	873819,873822,876247,953930,953962,953994,954026	2986.8	7.743	4917
2026-09-24T13:27:35+00:00	873819,873822,876247,953930,953962,953994,954026	2986.5	9.340	6875
2026-09-24T13:28:05+00:00	873819,873822,876247,954960,955025,955059,955096	2992.9	8.405	5242
2026-09-24T13:28:36+00:00	873819,873822,876247,954960,955025,955059,955096	2987.2	8.815	5919
2026-09-24T13:29:06+00:00	873819,873822,876247,954960,955025,955059,955096	2986.8	8.339	5472
2026-09-24T13:29:36+00:00	873819,873822,876247,954960,955025,955059,955096	2986.6	10.066	7311
2026-09-24T13:30:06+00:00	873819,873822,876247,954960,955025,955059,955096	2986.4	8.218	5381
2026-09-24T13:30:36+00:00	873819,873822,876247,955919,955951,955983,956015	2987.5	8.303	5488
2026-09-24T13:31:06+00:00	873819,873822,876247,955919,955951,955983,956015	2986.8	8.890	6026
2026-09-24T13:31:36+00:00	873819,873822,876247,955919,955951,955983,956015	2986.8	9.462	6625
2026-09-24T13:32:06+00:00	873819,873822,876247,955919,955951,955983,956015	2986.4	8.384	5566
2026-09-24T13:32:36+00:00	873819,873822,876247,956745,956777,956809,956841	2988.0	7.668	4811
2026-09-24T13:33:06+00:00	873819,873822,876247,956745,956777,956809,956841	2987.0	9.800	7056
2026-09-24T13:33:36+00:00	873819,873822,876247,956745,956777,956809,956841	2986.8	7.833	4934
2026-09-24T13:34:06+00:00	873819,873822,876247,956745,956777,956809,956841	2986.4	8.797	6007
2026-09-24T13:34:36+00:00	873819,873822,876247,957854,957886,957918,957950	2992.3	8.457	5295
2026-09-24T13:35:06+00:00	873819,873822,876247,957854,957886,957918,957950	2987.2	8.424	5482
2026-09-24T13:35:36+00:00	873819,873822,876247,957854,957886,957918,957950	2986.8	10.122	7338
2026-09-24T13:36:06+00:00	873819,873822,876247,957854,957886,957918,957950	2986.6	8.910	5948
2026-09-24T13:36:36+00:00	873819,873822,876247,957854,957886,957918,957950	2986.4	8.371	5544
2026-09-24T13:37:07+00:00	873819,873822,876247,958816,958848,958880,958912	2987.4	8.635	5749
2026-09-24T13:37:37+00:00	873819,873822,876247,958816,958848,958880,958912	2986.8	9.488	6643
2026-09-24T13:38:07+00:00	873819,873822,876247,958816,958848,958880,958912	2986.8	8.443	5560
2026-09-24T13:38:37+00:00	873819,873822,876247,958816,958848,958880,958912	2986.4	9.779	6953
2026-09-24T13:39:07+00:00	873819,873822,876247,960028,960060,960092,960124	2988.5	10.431	7549
2026-09-24T13:39:37+00:00	873819,873822,876247,960028,960060,960092,960124	2987.0	9.184	6285
2026-09-24T13:40:07+00:00	873819,873822,876247,960028,960060,960092,960124	2986.8	7.771	4931
2026-09-24T13:40:37+00:00	873819,873822,876247,960028,960060,960092,960124	2986.4	10.134	7247
2026-09-24T13:41:07+00:00	873819,873822,876247,960028,960060,960092,960124	2986.4	8.949	5967
2026-09-24T13:41:37+00:00	873819,873822,876247,960905,960937,960969,961001	2987.1	7.649	4769
2026-09-24T13:42:07+00:00	873819,873822,876247,960905,960937,960969,961001	2986.8	10.550	7808
2026-09-24T13:42:37+00:00	873819,873822,876247,960905,960937,960969,961001	2986.7	8.374	5516
2026-09-24T13:43:07+00:00	873819,873822,876247,960905,960937,960969,961001	2986.4	8.139	5351
2026-09-24T13:43:37+00:00	873819,873822,876247,962058,962090,962122,962154	2988.0	7.912	5050
2026-09-24T13:44:07+00:00	873819,873822,876247,962058,962090,962122,962154	2987.0	10.308	7550
2026-09-24T13:44:37+00:00	873819,873822,876247,962058,962090,962122,962154	2986.8	8.225	5313
2026-09-24T13:45:07+00:00	873819,873822,876247,962058,962090,962122,962154	2986.4	10.540	7767
2026-09-24T13:45:38+00:00	873819,873822,876247,962926,962958,962990,963022	2993.2	9.335	6141
2026-09-24T13:46:08+00:00	873819,873822,876247,962926,962958,962990,963022	2987.2	7.911	5096
2026-09-24T13:46:38+00:00	873819,873822,876247,962926,962958,962990,963022	2986.8	10.099	7299
2026-09-24T13:47:08+00:00	873819,873822,876247,962926,962958,962990,963022	2988.4	8.210	5647
2026-09-24T13:47:38+00:00	873819,873822,876247,962926,962958,962990,963022	2987.7	8.494	5873
2026-09-24T13:48:08+00:00	873819,873822,876247,963769,963801,963833,963865	2987.5	7.935	5030
2026-09-24T13:48:38+00:00	873819,873822,876247,963769,963801,963833,963865	2986.8	10.105	7310
2026-09-24T13:49:08+00:00	873819,873822,876247,963769,963801,963833,963865	2988.0	7.954	5308
2026-09-24T13:49:38+00:00	873819,873822,876247,963769,963801,963833,963865	2988.0	9.958	7465
2026-09-24T13:50:08+00:00	873819,873822,876247,964597,964629,964661,964693	2988.3	9.291	6532
2026-09-24T13:50:38+00:00	873819,873822,876247,964597,964629,964661,964693	2987.0	9.170	6457
2026-09-24T13:51:08+00:00	873819,873822,876247,964597,964629,964661,964693	2986.8	8.125	5264
2026-09-24T13:51:38+00:00	873819,873822,876247,964597,964629,964661,964693	2988.1	10.008	7563
2026-09-24T13:52:08+00:00	873819,873822,876247,965748,965780,965812,965844	2992.2	8.254	5199
2026-09-24T13:52:38+00:00	873819,873822,876247,965748,965780,965812,965844	2987.2	8.396	5534
2026-09-24T13:53:08+00:00	873819,873822,876247,965748,965780,965812,965844	2986.8	10.063	7295
2026-09-24T13:53:38+00:00	873819,873822,876247,965748,965780,965812,965844	2988.4	7.742	5137
2026-09-24T13:54:09+00:00	873819,873822,876247,965748,965780,965812,965844	2987.7	10.322	8027
2026-09-24T13:54:39+00:00	873819,873822,876247,966920,966952,966984,967016	2987.6	10.016	7267
2026-09-24T13:55:09+00:00	873819,873822,876247,966920,966952,966984,967016	2986.8	7.910	5053
2026-09-24T13:55:39+00:00	873819,873822,876247,966920,966952,966984,967016	2987.7	9.804	7354
2026-09-24T13:56:09+00:00	873819,873822,876247,966920,966952,966984,967016	2988.0	7.742	5205
2026-09-24T13:56:39+00:00	873819,873822,876247,967789,967821,967853,967885	2989.0	8.238	5342
2026-09-24T13:57:09+00:00	873819,873822,876247,967789,967821,967853,967885	2986.9	10.478	7757
2026-09-24T13:57:39+00:00	873819,873822,876247,967789,967821,967853,967885	2986.7	8.284	5478
